date,state,district,pincode,demo_age_5_17,demo_age_17_
12-09-2025,Haryana,Hisar,125112,0,8
12-09-2025,Haryana,Jhajjar,124102,1,3
12-09-2025,Haryana,Jhajjar,124103,4,22
12-09-2025,Haryana,Jhajjar,124107,0,5
12-09-2025,Haryana,Jhajjar,124108,1,7
12-09-2025,Haryana,Jhajjar,124142,0,2
12-09-2025,Haryana,Jhajjar,124506,0,2
12-09-2025,Haryana,Jind,126102,10,50
12-09-2025,Haryana,Kaithal,136035,1,17
12-09-2025,Haryana,Karnal,132024,0,5
12-09-2025,Haryana,Karnal,132039,4,7
12-09-2025,Haryana,Kurukshetra,136131,4,15
12-09-2025,Haryana,Kurukshetra,136136,1,2
12-09-2025,Haryana,Mahendragarh,123001,10,48
12-09-2025,Haryana,Mahendragarh,123028,0,5
12-09-2025,Haryana,Mewat,122107,2,43
12-09-2025,Haryana,Palwal,121102,23,167
12-09-2025,Haryana,Panchkula,133302,2,11
12-09-2025,Haryana,Panchkula,134107,1,5
12-09-2025,Haryana,Panchkula,134114,0,5
12-09-2025,Haryana,Panchkula,134117,2,5
12-09-2025,Haryana,Panipat,132103,22,173
12-09-2025,Haryana,Panipat,132107,2,10
12-09-2025,Haryana,Panipat,132113,4,11
12-09-2025,Haryana,Panipat,132115,2,4
12-09-2025,Haryana,Rewari,122414,1,2
12-09-2025,Haryana,Rewari,123101,0,2
12-09-2025,Haryana,Rewari,123303,1,6
12-09-2025,Haryana,Rewari,123412,0,4
12-09-2025,Haryana,Rohtak,124022,0,3
12-09-2025,Haryana,Sirsa,125054,1,6
12-09-2025,Haryana,Sirsa,125078,0,10
12-09-2025,Haryana,Sirsa,125110,1,20
12-09-2025,Haryana,Sonipat,131021,1,5
12-09-2025,Haryana,Sonipat,131023,1,9
12-09-2025,Haryana,Sonipat,131028,2,16
12-09-2025,Haryana,Sonipat,131029,0,8
12-09-2025,Haryana,Sonipat,131305,0,4
12-09-2025,Haryana,Yamuna Nagar,133103,3,10
12-09-2025,Haryana,Yamuna Nagar,133204,0,4
12-09-2025,Haryana,Yamuna Nagar,135001,11,72
12-09-2025,Haryana,Yamuna Nagar,135133,2,4
12-09-2025,Haryana,Yamunanagar,135002,0,2
12-09-2025,Haryana,Yamunanagar,135101,0,1
11-09-2025,Haryana,Ambala,133001,9,39
11-09-2025,Haryana,Ambala,133201,0,2
11-09-2025,Haryana,Bhiwani,127022,0,1
11-09-2025,Haryana,Bhiwani,127028,1,5
11-09-2025,Haryana,Bhiwani,127029,0,3
11-09-2025,Haryana,Bhiwani,127308,0,3
11-09-2025,Haryana,Charkhi Dadri,127030,0,2
11-09-2025,Haryana,Charkhi Dadri,127307,0,7
11-09-2025,Haryana,Faridabad,121008,1,6
11-09-2025,Haryana,Faridabad,121012,0,1
11-09-2025,Haryana,Fatehabad,125111,5,14
11-09-2025,Haryana,Fatehabad,125112,0,3
11-09-2025,Haryana,Gurgaon,122101,0,26
11-09-2025,Haryana,Gurgaon,122503,1,12
11-09-2025,Haryana,Gurgaon,122505,4,29
11-09-2025,Haryana,Hisar,125044,4,14
11-09-2025,Haryana,Hisar,125121,1,26
11-09-2025,Haryana,Hisar,127041,0,1
11-09-2025,Haryana,Jhajjar,124103,10,31
11-09-2025,Haryana,Jhajjar,124201,0,1
11-09-2025,Haryana,Jhajjar,124501,0,5
11-09-2025,Haryana,Jhajjar,124504,0,3
11-09-2025,Haryana,Jind,126102,8,43
11-09-2025,Haryana,Jind,126110,0,4
11-09-2025,Haryana,Jind,126111,2,8
11-09-2025,Haryana,Jind,126112,2,19
11-09-2025,Haryana,Kaithal,136020,1,4
11-09-2025,Haryana,Karnal,132024,1,2
11-09-2025,Haryana,Karnal,132037,0,5
11-09-2025,Haryana,Karnal,132114,6,28
11-09-2025,Haryana,Karnal,132116,1,4
11-09-2025,Haryana,Karnal,132157,0,4
11-09-2025,Haryana,Kurukshetra,136118,5,33
11-09-2025,Haryana,Kurukshetra,136135,5,26
11-09-2025,Haryana,Kurukshetra,136156,3,8
11-09-2025,Haryana,Palwal,121102,13,152
11-09-2025,Haryana,Panchkula,133302,1,9
11-09-2025,Haryana,Panchkula,134102,0,26
11-09-2025,Haryana,Panchkula,134104,1,3
11-09-2025,Haryana,Panchkula,134117,0,4
11-09-2025,Haryana,Rewari,122502,1,0
11-09-2025,Haryana,Rewari,123101,1,7
11-09-2025,Haryana,Rewari,123401,14,67
11-09-2025,Haryana,Rohtak,124406,0,11
11-09-2025,Haryana,Rohtak,124513,0,2
11-09-2025,Haryana,Sirsa,125077,0,7
11-09-2025,Haryana,Sirsa,125101,0,2
11-09-2025,Haryana,Sonipat,131001,13,121
11-09-2025,Haryana,Sonipat,131029,1,6
11-09-2025,Haryana,Sonipat,131039,1,2
11-09-2025,Haryana,Sonipat,131305,0,8
11-09-2025,Haryana,Sonipat,131402,3,16
11-09-2025,Haryana,Sonipat,131408,1,7
11-09-2025,Haryana,Yamuna Nagar,133103,7,11
11-09-2025,Haryana,Yamuna Nagar,133202,1,1
11-09-2025,Haryana,Yamuna Nagar,133204,3,7
11-09-2025,Haryana,Yamuna Nagar,135002,1,4
14-09-2025,Haryana,Ambala,133001,0,8
14-09-2025,Haryana,Ambala,133005,0,4
14-09-2025,Haryana,Ambala,133104,0,2
14-09-2025,Haryana,Ambala,133201,0,2
14-09-2025,Haryana,Bhiwani,127035,2,2
14-09-2025,Haryana,Bhiwani,127040,0,1
14-09-2025,Haryana,Bhiwani,127306,0,2
14-09-2025,Haryana,Faridabad,121003,8,35
14-09-2025,Haryana,Faridabad,121005,2,46
14-09-2025,Haryana,Fatehabad,125050,0,3
14-09-2025,Haryana,Fatehabad,125111,0,1
14-09-2025,Haryana,Gurgaon,122002,0,8
14-09-2025,Haryana,Gurgaon,122009,0,4
14-09-2025,Haryana,Gurgaon,122011,1,6
14-09-2025,Haryana,Gurgaon,122103,2,9
14-09-2025,Haryana,Gurgaon,122506,0,3
14-09-2025,Haryana,Hisar,125004,0,1
14-09-2025,Haryana,Hisar,125042,1,0
14-09-2025,Haryana,Jhajjar,124103,2,2
14-09-2025,Haryana,Jind,126101,0,3
14-09-2025,Haryana,Jind,126110,0,3
14-09-2025,Haryana,Jind,126116,1,7
14-09-2025,Haryana,Kaithal,136027,4,10
14-09-2025,Haryana,Kaithal,136035,2,4
14-09-2025,Haryana,Karnal,132041,0,1
14-09-2025,Haryana,Karnal,132054,1,0
14-09-2025,Haryana,Mahendragarh,123023,0,2
14-09-2025,Haryana,Mewat,122107,0,6
14-09-2025,Haryana,Panchkula,134107,0,1
14-09-2025,Haryana,Panipat,132103,8,62
14-09-2025,Haryana,Panipat,132105,1,0
14-09-2025,Haryana,Rewari,123412,1,1
14-09-2025,Haryana,Rohtak,124001,5,7
14-09-2025,Haryana,Rohtak,124501,1,10
14-09-2025,Haryana,Sirsa,125201,0,2
14-09-2025,Haryana,Sonipat,131028,0,3
13-09-2025,Haryana,Ambala,133201,0,2
13-09-2025,Haryana,Ambala,133202,0,4
13-09-2025,Haryana,Ambala,134003,5,39
13-09-2025,Haryana,Bhiwani,127021,9,23
13-09-2025,Haryana,Bhiwani,127029,0,3
13-09-2025,Haryana,Bhiwani,127201,0,8
13-09-2025,Haryana,Bhiwani,127306,0,8
13-09-2025,Haryana,Bhiwani,127307,0,5
13-09-2025,Haryana,Charkhi Dadri,127307,1,1
13-09-2025,Haryana,Faridabad,121002,10,46
13-09-2025,Haryana,Faridabad,121008,0,5
13-09-2025,Haryana,Faridabad,121012,0,1
13-09-2025,Haryana,Fatehabad,125106,0,3
13-09-2025,Haryana,Gurgaon,122002,0,17
13-09-2025,Haryana,Gurgaon,122102,4,12
13-09-2025,Haryana,Gurgaon,122413,1,13
13-09-2025,Haryana,Gurgaon,122506,2,13
13-09-2025,Haryana,Hisar,125038,0,2
13-09-2025,Haryana,Hisar,125049,1,3
13-09-2025,Haryana,Hisar,125112,1,5
13-09-2025,Haryana,Jhajjar,124501,0,9
13-09-2025,Haryana,Jhajjar,124506,0,1
13-09-2025,Haryana,Jind,126125,0,4
13-09-2025,Haryana,Jind,126152,3,6
13-09-2025,Haryana,Kaithal,136021,2,4
13-09-2025,Haryana,Kaithal,136027,8,32
13-09-2025,Haryana,Kaithal,136033,1,10
13-09-2025,Haryana,Karnal,132039,0,8
13-09-2025,Haryana,Karnal,132041,1,6
13-09-2025,Haryana,Kurukshetra,136118,2,30
13-09-2025,Haryana,Kurukshetra,136130,2,5
13-09-2025,Haryana,Kurukshetra,136135,2,15
13-09-2025,Haryana,Kurukshetra,136136,0,1
13-09-2025,Haryana,Mahendragarh,123021,0,8
13-09-2025,Haryana,Mahendragarh,123023,0,3
13-09-2025,Haryana,Mewat,122103,2,6
13-09-2025,Haryana,Palwal,121004,0,12
13-09-2025,Haryana,Panchkula,133301,0,2
13-09-2025,Haryana,Panchkula,134112,1,2
13-09-2025,Haryana,Panchkula,134118,2,5
13-09-2025,Haryana,Panipat,132108,0,5
13-09-2025,Haryana,Panipat,132140,0,4
13-09-2025,Haryana,Rohtak,124001,18,35
13-09-2025,Haryana,Rohtak,124022,0,1
13-09-2025,Haryana,Rohtak,124404,0,1
13-09-2025,Haryana,Rohtak,124411,0,2
13-09-2025,Haryana,Rohtak,124514,0,5
13-09-2025,Haryana,Sirsa,125076,1,9
13-09-2025,Haryana,Sirsa,125077,0,1
13-09-2025,Haryana,Sirsa,125102,0,4
13-09-2025,Haryana,Sirsa,125104,2,16
13-09-2025,Haryana,Sonipat,131022,0,1
13-09-2025,Haryana,Sonipat,131304,0,4
13-09-2025,Haryana,Yamuna Nagar,135021,1,9
13-09-2025,Haryana,Yamuna Nagar,135106,0,2
15-09-2025,Haryana,Ambala,133004,1,11
15-09-2025,Haryana,Ambala,133005,0,1
15-09-2025,Haryana,Ambala,133006,0,5
15-09-2025,Haryana,Ambala,133021,0,1
15-09-2025,Haryana,Ambala,133102,1,6
15-09-2025,Haryana,Ambala,133203,0,3
15-09-2025,Haryana,Bhiwani,127021,6,43
15-09-2025,Haryana,Bhiwani,127029,1,5
15-09-2025,Haryana,Bhiwani,127031,2,5
15-09-2025,Haryana,Bhiwani,127035,0,6
15-09-2025,Haryana,Bhiwani,127046,4,12
15-09-2025,Haryana,Bhiwani,127111,1,3
15-09-2025,Haryana,Charkhi Dadri,127308,1,11
15-09-2025,Haryana,Faridabad,121013,4,9
15-09-2025,Haryana,Faridabad,121102,0,8
15-09-2025,Haryana,Fatehabad,125047,0,2
15-09-2025,Haryana,Fatehabad,125048,1,5
15-09-2025,Haryana,Gurgaon,122011,1,8
15-09-2025,Haryana,Gurgaon,122051,1,1
15-09-2025,Haryana,Gurgaon,122102,3,28
15-09-2025,Haryana,Gurgaon,122105,0,2
15-09-2025,Haryana,Gurgaon,122504,3,14
15-09-2025,Haryana,Gurgaon,123401,0,1
15-09-2025,Haryana,Hisar,125005,1,3
15-09-2025,Haryana,Hisar,125006,0,4
15-09-2025,Haryana,Hisar,125039,4,20
15-09-2025,Haryana,Hisar,125121,4,28
15-09-2025,Haryana,Jhajjar,124201,1,2
15-09-2025,Haryana,Jhajjar,124507,7,54
15-09-2025,Haryana,Jind,126101,2,20
15-09-2025,Haryana,Jind,126102,12,42
15-09-2025,Haryana,Jind,126115,2,21
15-09-2025,Haryana,Kaithal,136026,0,4
15-09-2025,Haryana,Kaithal,136027,19,87
15-09-2025,Haryana,Kaithal,136043,1,7
15-09-2025,Haryana,Karnal,132037,1,9
15-09-2025,Haryana,Karnal,132040,1,8
15-09-2025,Haryana,Karnal,132054,0,2
15-09-2025,Haryana,Kurukshetra,136128,2,11
15-09-2025,Haryana,Mahendragarh,123027,2,16
15-09-2025,Haryana,Mahendragarh,123029,7,32
15-09-2025,Haryana,Mewat,122105,8,39
15-09-2025,Haryana,Palwal,121106,8,55
15-09-2025,Haryana,Panchkula,133301,0,1
15-09-2025,Haryana,Panchkula,133302,3,7
15-09-2025,Haryana,Panchkula,134102,4,23
15-09-2025,Haryana,Panchkula,134104,0,1
15-09-2025,Haryana,Panipat,132104,2,8
15-09-2025,Haryana,Rewari,123302,4,16
15-09-2025,Haryana,Rewari,123401,12,60
15-09-2025,Haryana,Rohtak,124001,15,39
15-09-2025,Haryana,Rohtak,124112,0,14
15-09-2025,Haryana,Rohtak,124201,0,1
15-09-2025,Haryana,Rohtak,124401,2,2
15-09-2025,Haryana,Sirsa,125076,1,10
15-09-2025,Haryana,Sirsa,125102,5,15
15-09-2025,Haryana,Sonipat,131022,1,4
15-09-2025,Haryana,Sonipat,131029,1,6
15-09-2025,Haryana,Sonipat,131102,1,3
15-09-2025,Haryana,Sonipat,131302,0,10
15-09-2025,Haryana,Yamuna Nagar,133103,3,13
15-09-2025,Haryana,Yamuna Nagar,135001,7,96
15-09-2025,Haryana,Yamuna Nagar,135102,7,31
15-09-2025,Haryana,Yamunanagar,135003,0,2
16-09-2025,Haryana,Ambala,133102,0,3
16-09-2025,Haryana,Bhiwani,127042,2,3
16-09-2025,Haryana,Bhiwani,127045,0,2
16-09-2025,Haryana,Bhiwani,127111,1,3
16-09-2025,Haryana,Bhiwani,127201,3,14
16-09-2025,Haryana,Bhiwani,127310,1,4
16-09-2025,Haryana,Charkhi Dadri,127308,2,14
16-09-2025,Haryana,Faridabad,121001,12,117
16-09-2025,Haryana,Fatehabad,125048,3,8
16-09-2025,Haryana,Fatehabad,125111,3,19
16-09-2025,Haryana,Fatehabad,125120,4,31
16-09-2025,Haryana,Gurgaon,122009,0,3
16-09-2025,Haryana,Gurgaon,122503,1,14
16-09-2025,Haryana,Hisar,125004,0,3
16-09-2025,Haryana,Hisar,125033,11,49
16-09-2025,Haryana,Hisar,125038,0,3
16-09-2025,Haryana,Hisar,125039,0,19
16-09-2025,Haryana,Hisar,125052,1,32
16-09-2025,Haryana,Jhajjar,124109,1,6
16-09-2025,Haryana,Jhajjar,124507,11,69
16-09-2025,Haryana,Jind,126101,0,19
16-09-2025,Haryana,Jind,126112,2,21
16-09-2025,Haryana,Jind,126115,3,16
16-09-2025,Haryana,Kaithal,136020,1,1
16-09-2025,Haryana,Kaithal,136042,1,7
16-09-2025,Haryana,Kaithal,136117,4,9
16-09-2025,Haryana,Kurukshetra,136119,2,11
16-09-2025,Haryana,Mahendragarh,123023,6,38
16-09-2025,Haryana,Mahendragarh,123028,1,5
16-09-2025,Haryana,Mewat,122508,10,111
16-09-2025,Haryana,Palwal,121107,3,31
16-09-2025,Haryana,Panchkula,133301,3,2
16-09-2025,Haryana,Panchkula,134105,0,1
16-09-2025,Haryana,Panchkula,134112,1,5
16-09-2025,Haryana,Panchkula,134114,0,1
16-09-2025,Haryana,Panchkula,134116,6,13
16-09-2025,Haryana,Panchkula,134205,0,2
16-09-2025,Haryana,Panipat,132101,5,31
16-09-2025,Haryana,Panipat,132102,2,0
16-09-2025,Haryana,Panipat,132104,1,16
16-09-2025,Haryana,Rewari,122107,0,1
16-09-2025,Haryana,Rewari,123035,1,6
16-09-2025,Haryana,Rewari,123106,1,19
16-09-2025,Haryana,Rewari,123301,3,10
16-09-2025,Haryana,Rewari,123401,12,94
16-09-2025,Haryana,Rewari,123411,2,20
16-09-2025,Haryana,Rohtak,124201,0,1
16-09-2025,Haryana,Rohtak,124303,1,4
16-09-2025,Haryana,Rohtak,124513,0,2
16-09-2025,Haryana,Sirsa,125055,4,74
16-09-2025,Haryana,Sirsa,125058,1,2
16-09-2025,Haryana,Sirsa,125104,3,30
16-09-2025,Haryana,Sonipat,131021,1,6
16-09-2025,Haryana,Sonipat,131302,0,7
16-09-2025,Haryana,Sonipat,131304,2,4
16-09-2025,Haryana,Yamuna Nagar,135001,16,74
17-09-2025,Haryana,Ambala,133004,1,6
17-09-2025,Haryana,Ambala,133205,0,4
17-09-2025,Haryana,Ambala,134007,1,13
17-09-2025,Haryana,Bhiwani,127025,0,1
17-09-2025,Haryana,Bhiwani,127026,0,2
17-09-2025,Haryana,Bhiwani,127027,2,3
17-09-2025,Haryana,Bhiwani,127030,0,5
17-09-2025,Haryana,Bhiwani,127041,0,1
17-09-2025,Haryana,Bhiwani,127111,0,3
17-09-2025,Haryana,Bhiwani,127306,1,9
17-09-2025,Haryana,Bhiwani,127309,2,5
17-09-2025,Haryana,Charkhi Dadri,127026,1,4
17-09-2025,Haryana,Charkhi Dadri,127042,1,7
17-09-2025,Haryana,Charkhi Dadri,127307,0,1
17-09-2025,Haryana,Faridabad,121007,4,8
17-09-2025,Haryana,Faridabad,121010,0,3
17-09-2025,Haryana,Fatehabad,125051,12,37
17-09-2025,Haryana,Fatehabad,125106,2,2
17-09-2025,Haryana,Fatehabad,125111,5,22
17-09-2025,Haryana,Fatehabad,125113,1,1
17-09-2025,Haryana,Gurgaon,122003,2,25
17-09-2025,Haryana,Gurgaon,122005,0,1
17-09-2025,Haryana,Gurgaon,122015,0,7
17-09-2025,Haryana,Gurgaon,122016,0,2
17-09-2025,Haryana,Gurgaon,122018,2,18
17-09-2025,Haryana,Gurgaon,122098,0,2
17-09-2025,Haryana,Gurgaon,122506,3,15
17-09-2025,Haryana,Hisar,125033,13,41
17-09-2025,Haryana,Hisar,125052,3,12
17-09-2025,Haryana,Jhajjar,124104,0,7
17-09-2025,Haryana,Jhajjar,124109,2,8
17-09-2025,Haryana,Jhajjar,124201,1,4
17-09-2025,Haryana,Jhajjar,124505,0,4
17-09-2025,Haryana,Jind,126102,4,56
17-09-2025,Haryana,Kaithal,136033,2,12
17-09-2025,Haryana,Karnal,132046,0,5
17-09-2025,Haryana,Karnal,132116,1,4
17-09-2025,Haryana,Karnal,132157,0,3
17-09-2025,Haryana,Kurukshetra,136128,1,13
17-09-2025,Haryana,Kurukshetra,136130,0,3
17-09-2025,Haryana,Kurukshetra,136131,2,20
17-09-2025,Haryana,Mewat,122105,2,36
17-09-2025,Haryana,Mewat,122107,7,31
17-09-2025,Haryana,Mewat,122108,5,28
17-09-2025,Haryana,Palwal,121106,5,40
17-09-2025,Haryana,Panchkula,134116,4,14
17-09-2025,Haryana,Panipat,132103,23,173
17-09-2025,Haryana,Panipat,132107,3,8
17-09-2025,Haryana,Rewari,123101,5,12
17-09-2025,Haryana,Rewari,123301,1,5
17-09-2025,Haryana,Rewari,123411,2,24
17-09-2025,Haryana,Rewari,123412,4,3
17-09-2025,Haryana,Sirsa,125110,2,12
17-09-2025,Haryana,Sonipat,131001,16,80
17-09-2025,Haryana,Sonipat,131022,0,3
17-09-2025,Haryana,Sonipat,131306,0,3
17-09-2025,Haryana,Sonipat,131402,3,19
17-09-2025,Haryana,Sonipat,131409,0,3
17-09-2025,Haryana,Yamuna Nagar,135001,12,88
17-09-2025,Haryana,Yamuna Nagar,135106,2,3
17-09-2025,Haryana,Yamuna Nagar,135133,2,13
18-09-2025,Haryana,Ambala,133101,1,2
18-09-2025,Haryana,Ambala,134011,0,2
18-09-2025,Haryana,Ambala,134201,0,3
18-09-2025,Haryana,Ambala,134203,4,35
18-09-2025,Haryana,Bhiwani,127027,0,1
18-09-2025,Haryana,Bhiwani,127046,0,9
18-09-2025,Haryana,Bhiwani,127306,1,9
18-09-2025,Haryana,Bhiwani,127307,0,2
18-09-2025,Haryana,Charkhi Dadri,127042,0,4
18-09-2025,Haryana,Charkhi Dadri,127312,0,3
18-09-2025,Haryana,Faridabad,121003,4,54
18-09-2025,Haryana,Fatehabad,125120,4,32
18-09-2025,Haryana,Gurgaon,122004,3,9
18-09-2025,Haryana,Gurgaon,122011,1,9
18-09-2025,Haryana,Gurgaon,122051,0,7
18-09-2025,Haryana,Jhajjar,124021,0,1
18-09-2025,Haryana,Jhajjar,124106,1,6
18-09-2025,Haryana,Jind,126113,0,4
18-09-2025,Haryana,Jind,126115,4,12
18-09-2025,Haryana,Jind,126125,5,4
18-09-2025,Haryana,Karnal,132039,0,10
18-09-2025,Haryana,Karnal,132041,1,7
18-09-2025,Haryana,Karnal,132114,2,5
18-09-2025,Haryana,Kurukshetra,136038,1,4
18-09-2025,Haryana,Kurukshetra,136131,5,9
18-09-2025,Haryana,Palwal,121105,4,10
18-09-2025,Haryana,Palwal,121107,6,29
18-09-2025,Haryana,Panchkula,133302,1,10
18-09-2025,Haryana,Panchkula,134107,0,4
18-09-2025,Haryana,Panchkula,134204,0,13
18-09-2025,Haryana,Panipat,132102,3,4
18-09-2025,Haryana,Panipat,132104,2,6
18-09-2025,Haryana,Rewari,122502,0,6
18-09-2025,Haryana,Rewari,123411,0,19
18-09-2025,Haryana,Rohtak,124202,0,2
18-09-2025,Haryana,Rohtak,124406,0,5
18-09-2025,Haryana,Sirsa,125055,8,54
18-09-2025,Haryana,Sirsa,125075,2,6
18-09-2025,Haryana,Sonipat,131021,1,5
18-09-2025,Haryana,Sonipat,131024,0,5
18-09-2025,Haryana,Sonipat,131028,0,4
18-09-2025,Haryana,Sonipat,131029,0,7
18-09-2025,Haryana,Sonipat,131039,1,7
18-09-2025,Haryana,Sonipat,131403,2,6
18-09-2025,Haryana,Sonipat,131409,0,1
18-09-2025,Haryana,Yamuna Nagar,133103,0,7
18-09-2025,Haryana,Yamuna Nagar,133202,1,0
18-09-2025,Haryana,Yamuna Nagar,133206,0,1
18-09-2025,Haryana,Yamuna Nagar,135002,0,4
18-09-2025,Haryana,Yamuna Nagar,135103,1,15
18-09-2025,Haryana,Yamunanagar,135001,0,3
18-09-2025,Haryana,Yamunanagar,135101,1,0
19-09-2025,Haryana,Ambala,133004,1,3
19-09-2025,Haryana,Ambala,134007,1,4
19-09-2025,Haryana,Ambala,134201,3,3
19-09-2025,Haryana,Bhiwani,127029,0,2
19-09-2025,Haryana,Bhiwani,127030,2,7
19-09-2025,Haryana,Bhiwani,127031,1,4
19-09-2025,Haryana,Bhiwani,127042,0,1
19-09-2025,Haryana,Bhiwani,127309,1,6
19-09-2025,Haryana,Charkhi Dadri,127022,1,3
19-09-2025,Haryana,Charkhi Dadri,127306,6,14
19-09-2025,Haryana,Charkhi Dadri,127310,1,7
19-09-2025,Haryana,Faridabad,121005,7,51
19-09-2025,Haryana,Gurgaon,122004,3,19
19-09-2025,Haryana,Gurgaon,122006,1,14
19-09-2025,Haryana,Gurgaon,122008,0,2
19-09-2025,Haryana,Gurgaon,122016,0,2
19-09-2025,Haryana,Gurgaon,122101,3,23
19-09-2025,Haryana,Gurgaon,122105,1,0
19-09-2025,Haryana,Gurgaon,122414,0,2
19-09-2025,Haryana,Gurgaon,122506,3,25
19-09-2025,Haryana,Hisar,125047,2,13
19-09-2025,Haryana,Hisar,125121,2,26
19-09-2025,Haryana,Jhajjar,124108,0,6
19-09-2025,Haryana,Jhajjar,124506,0,3
19-09-2025,Haryana,Jind,126101,0,12
19-09-2025,Haryana,Jind,126115,0,23
19-09-2025,Haryana,Kaithal,136027,18,62
19-09-2025,Haryana,Karnal,132022,0,1
19-09-2025,Haryana,Karnal,132023,2,4
19-09-2025,Haryana,Karnal,132037,1,4
19-09-2025,Haryana,Karnal,132041,1,9
19-09-2025,Haryana,Karnal,132054,0,5
19-09-2025,Haryana,Karnal,132114,1,7
19-09-2025,Haryana,Mahendragarh,123029,1,17
19-09-2025,Haryana,Mewat,122105,7,46
19-09-2025,Haryana,Palwal,121103,5,58
19-09-2025,Haryana,Palwal,121107,3,26
19-09-2025,Haryana,Panchkula,134107,0,5
19-09-2025,Haryana,Panchkula,134109,0,12
19-09-2025,Haryana,Panchkula,134117,2,0
19-09-2025,Haryana,Panchkula,134118,1,20
19-09-2025,Haryana,Panchkula,134205,0,3
19-09-2025,Haryana,Panipat,132103,29,173
19-09-2025,Haryana,Panipat,132108,3,6
19-09-2025,Haryana,Panipat,132113,3,6
19-09-2025,Haryana,Rewari,123035,0,6
19-09-2025,Haryana,Rewari,123101,0,4
19-09-2025,Haryana,Rewari,123301,0,10
19-09-2025,Haryana,Rewari,123501,0,23
19-09-2025,Haryana,Rohtak,124111,0,3
19-09-2025,Haryana,Rohtak,124303,2,6
19-09-2025,Haryana,Rohtak,124501,4,15
19-09-2025,Haryana,Sirsa,125101,1,3
19-09-2025,Haryana,Sirsa,125110,2,11
19-09-2025,Haryana,Sirsa,125201,0,18
19-09-2025,Haryana,Sonipat,131027,0,7
19-09-2025,Haryana,Sonipat,131039,1,3
19-09-2025,Haryana,Sonipat,131302,2,7
19-09-2025,Haryana,Sonipat,131408,2,2
19-09-2025,Haryana,Yamuna Nagar,135021,1,9
20-09-2025,Haryana,Ambala,133001,4,14
20-09-2025,Haryana,Ambala,134118,1,1
20-09-2025,Haryana,Bhiwani,127025,1,1
20-09-2025,Haryana,Bhiwani,127027,0,2
20-09-2025,Haryana,Bhiwani,127035,3,6
20-09-2025,Haryana,Bhiwani,127045,0,1
20-09-2025,Haryana,Bhiwani,127114,0,5
20-09-2025,Haryana,Bhiwani,127308,0,3
20-09-2025,Haryana,Bhiwani,127309,0,6
20-09-2025,Haryana,Charkhi Dadri,127025,0,1
20-09-2025,Haryana,Charkhi Dadri,127042,0,1
20-09-2025,Haryana,Faridabad,121001,6,80
20-09-2025,Haryana,Faridabad,121004,18,162
20-09-2025,Haryana,Faridabad,121005,3,55
20-09-2025,Haryana,Faridabad,121007,0,8
20-09-2025,Haryana,Faridabad,121009,0,12
20-09-2025,Haryana,Faridabad,121010,0,6
20-09-2025,Haryana,Faridabad,121102,0,1
20-09-2025,Haryana,Gurgaon,122002,2,22
20-09-2025,Haryana,Gurgaon,122052,0,2
20-09-2025,Haryana,Gurgaon,122102,1,10
20-09-2025,Haryana,Hisar,125006,0,3
20-09-2025,Haryana,Hisar,125037,0,2
20-09-2025,Haryana,Hisar,125039,2,11
20-09-2025,Haryana,Hisar,125049,1,17
20-09-2025,Haryana,Jhajjar,124105,1,5
20-09-2025,Haryana,Jhajjar,124107,0,4
20-09-2025,Haryana,Jhajjar,124142,0,4
20-09-2025,Haryana,Jhajjar,124146,0,2
20-09-2025,Haryana,Jhajjar,124202,0,4
20-09-2025,Haryana,Jhajjar,124507,13,75
20-09-2025,Haryana,Jind,126112,1,12
20-09-2025,Haryana,Jind,126113,0,4
20-09-2025,Haryana,Jind,126152,3,2
20-09-2025,Haryana,Kaithal,136044,3,1
20-09-2025,Haryana,Karnal,132001,10,77
20-09-2025,Haryana,Karnal,132036,0,3
20-09-2025,Haryana,Karnal,132037,1,6
20-09-2025,Haryana,Karnal,132041,0,2
20-09-2025,Haryana,Kurukshetra,136119,1,11
20-09-2025,Haryana,Kurukshetra,136129,0,3
20-09-2025,Haryana,Palwal,121004,1,9
20-09-2025,Haryana,Palwal,121107,3,22
20-09-2025,Haryana,Panchkula,134108,0,1
20-09-2025,Haryana,Panipat,132104,0,13
20-09-2025,Haryana,Panipat,132105,0,1
20-09-2025,Haryana,Panipat,132115,0,1
20-09-2025,Haryana,Panipat,132145,1,3
20-09-2025,Haryana,Rewari,123301,1,0
20-09-2025,Haryana,Rohtak,124022,0,2
20-09-2025,Haryana,Rohtak,124112,1,3
20-09-2025,Haryana,Rohtak,124202,0,1
20-09-2025,Haryana,Sirsa,125078,0,1
20-09-2025,Haryana,Sirsa,125103,1,13
20-09-2025,Haryana,Sirsa,125201,1,9
20-09-2025,Haryana,Sonipat,131027,4,13
20-09-2025,Haryana,Sonipat,131102,1,2
20-09-2025,Haryana,Sonipat,131302,0,6
20-09-2025,Haryana,Sonipat,131402,1,10
20-09-2025,Haryana,Sonipat,131403,2,1
20-09-2025,Haryana,Yamuna Nagar,133204,1,8
20-09-2025,Haryana,Yamuna Nagar,133206,0,2
20-09-2025,Haryana,Yamuna Nagar,135133,0,9
13-10-2025,Haryana,Ambala,133021,1,2
13-10-2025,Haryana,Ambala,134007,0,1
13-10-2025,Haryana,Ambala,134118,0,3
13-10-2025,Haryana,Bhiwani,127026,0,3
